,user_id,items
229,229,"[57, 61, 23, 84, 383, 425, 382, 22, 17, 82, 19, 14, 420, 388, 398, 0, 396, 169]"
230,230,"[57, 14, 61, 84, 17, 420, 398, 22, 82, 382, 19, 384, 411, 41, 409, 395, 42, 88]"
231,231,"[57, 432, 61, 394, 430, 84, 420, 440, 383, 441, 87, 14, 41, 382, 82, 398, 23, 392]"
232,232,"[57, 61, 14, 22, 398, 17, 23, 84, 55, 409, 41, 430, 393, 42, 402, 82, 432, 19]"
233,233,"[57, 22, 54, 61, 23, 425, 169, 398, 14, 88, 41, 420, 17, 89, 430, 19, 409, 388]"
234,234,"[57, 382, 379, 5, 169, 376, 377, 55, 14, 383, 104, 61, 380, 19, 88, 22, 420, 798]"
235,235,"[57, 394, 22, 61, 398, 23, 17, 15, 430, 420, 14, 409, 16, 19, 380, 92, 388, 422]"
236,236,"[57, 55, 84, 382, 61, 22, 14, 23, 384, 430, 380, 16, 383, 100, 398, 169, 41, 17]"
237,237,"[57, 84, 61, 398, 430, 409, 23, 14, 22, 16, 382, 432, 420, 17, 21, 383, 62, 19]"
238,238,"[55, 61, 23, 57, 22, 398, 430, 440, 31, 402, 14, 376, 379, 420, 432, 24, 383, 382]"
239,239,"[55, 14, 57, 89, 383, 23, 61, 22, 17, 88, 398, 0, 402, 102, 379, 409, 11, 798]"
240,240,"[57, 61, 14, 17, 22, 9, 409, 430, 23, 19, 398, 84, 10, 395, 379, 5, 420, 16]"
241,241,"[169, 55, 171, 170, 798, 57, 808, 804, 42, 14, 61, 198, 382, 165, 41, 420, 799, 84]"
242,242,"[55, 425, 14, 23, 169, 42, 89, 31, 798, 57, 403, 713, 54, 61, 382, 402, 712, 88]"
243,243,"[57, 23, 61, 383, 384, 382, 22, 430, 402, 42, 19, 420, 25, 17, 398, 41, 14, 400]"
244,244,"[57, 61, 409, 84, 22, 14, 17, 23, 398, 430, 25, 82, 396, 382, 420, 432, 383, 88]"
245,245,"[398, 425, 61, 54, 55, 412, 42, 67, 57, 413, 402, 22, 43, 31, 14, 41, 420, 395]"
246,246,"[57, 84, 14, 22, 382, 440, 61, 55, 23, 398, 409, 383, 384, 17, 5, 82, 169, 19]"
247,247,"[57, 84, 398, 14, 61, 22, 383, 420, 169, 23, 9, 430, 41, 17, 376, 382, 402, 86]"
248,248,"[57, 61, 14, 22, 430, 84, 382, 432, 409, 23, 379, 19, 17, 394, 380, 383, 11, 440]"
249,249,"[14, 57, 61, 409, 22, 398, 17, 23, 16, 55, 380, 430, 402, 15, 432, 19, 84, 25]"
250,250,"[57, 22, 61, 430, 14, 382, 16, 5, 23, 55, 398, 19, 383, 379, 84, 17, 432, 43]"
251,251,"[14, 61, 409, 57, 22, 23, 84, 17, 396, 382, 432, 383, 398, 88, 376, 430, 402, 420]"
252,252,"[54, 402, 42, 88, 169, 26, 24, 19, 14, 23, 409, 398, 89, 55, 412, 41, 16, 17]"
253,253,"[57, 100, 61, 14, 398, 23, 16, 84, 19, 430, 99, 22, 17, 9, 409, 395, 402, 82]"
254,254,"[382, 383, 420, 798, 169, 5, 804, 14, 88, 379, 384, 19, 799, 157, 808, 402, 376, 23]"
255,255,"[14, 61, 398, 57, 409, 22, 395, 425, 84, 412, 19, 23, 54, 16, 17, 30, 9, 29]"
256,256,"[100, 84, 57, 398, 432, 61, 169, 14, 55, 383, 23, 382, 26, 85, 41, 384, 22, 18]"
257,257,"[57, 61, 402, 23, 14, 398, 17, 409, 22, 425, 84, 42, 383, 430, 54, 55, 420, 400]"
258,258,"[55, 412, 398, 402, 54, 425, 198, 420, 395, 67, 29, 429, 42, 57, 23, 43, 61, 21]"
259,259,"[398, 61, 57, 41, 14, 400, 402, 42, 23, 22, 412, 21, 25, 420, 54, 55, 409, 9]"
260,260,"[55, 61, 57, 398, 14, 22, 23, 17, 16, 409, 430, 395, 21, 84, 19, 383, 41, 420]"
261,261,"[57, 14, 17, 61, 22, 84, 398, 430, 19, 403, 409, 82, 712, 388, 23, 55, 382, 86]"
262,262,"[84, 86, 435, 57, 61, 437, 433, 430, 712, 85, 383, 14, 398, 55, 397, 23, 22, 403]"
263,263,"[57, 84, 22, 17, 430, 23, 14, 61, 398, 19, 5, 382, 395, 383, 396, 409, 420, 85]"
264,264,"[57, 61, 55, 17, 425, 14, 383, 84, 398, 402, 169, 22, 395, 23, 42, 92, 179, 430]"
265,265,"[14, 398, 57, 23, 22, 61, 402, 383, 17, 84, 409, 382, 16, 384, 82, 169, 425, 379]"
266,266,"[57, 425, 42, 398, 712, 420, 41, 61, 14, 55, 31, 22, 395, 29, 396, 23, 84, 89]"
267,267,"[57, 17, 398, 14, 23, 61, 22, 409, 29, 712, 402, 430, 19, 41, 437, 84, 425, 396]"
268,268,"[57, 61, 398, 14, 409, 23, 84, 9, 22, 17, 82, 420, 29, 400, 430, 16, 19, 382]"
269,269,"[14, 57, 61, 409, 430, 22, 23, 19, 402, 398, 84, 17, 411, 25, 29, 16, 384, 9]"
270,270,"[61, 57, 398, 21, 14, 409, 23, 17, 395, 84, 16, 403, 22, 420, 430, 29, 396, 169]"
271,271,"[57, 430, 398, 22, 61, 84, 64, 14, 55, 23, 17, 440, 420, 5, 382, 77, 19, 62]"
272,272,"[57, 398, 84, 22, 61, 420, 17, 23, 85, 14, 430, 395, 383, 425, 409, 19, 55, 396]"
273,273,"[57, 14, 61, 398, 23, 430, 17, 41, 712, 409, 19, 22, 16, 84, 432, 388, 382, 383]"
274,274,"[712, 713, 57, 441, 715, 87, 25, 22, 82, 55, 722, 398, 430, 89, 169, 253, 0, 724]"
275,275,"[712, 799, 798, 808, 804, 169, 57, 22, 398, 61, 14, 172, 84, 800, 807, 812, 383, 146]"
276,276,"[57, 61, 55, 398, 84, 420, 22, 14, 402, 41, 169, 23, 396, 383, 382, 85, 21, 430]"
277,277,"[82, 57, 15, 434, 440, 84, 85, 403, 712, 25, 87, 61, 23, 393, 55, 89, 402, 22]"
278,278,"[61, 57, 14, 21, 398, 22, 84, 15, 394, 24, 380, 23, 19, 379, 169, 17, 430, 0]"
279,279,"[398, 84, 57, 14, 409, 17, 23, 395, 19, 383, 22, 420, 437, 61, 712, 10, 432, 92]"
280,280,"[380, 15, 22, 19, 376, 57, 379, 14, 26, 41, 5, 383, 17, 20, 24, 382, 23, 61]"
281,281,"[14, 57, 61, 22, 398, 100, 23, 17, 16, 409, 19, 102, 84, 383, 382, 432, 9, 402]"
282,282,"[57, 61, 398, 430, 382, 394, 89, 23, 84, 55, 22, 19, 420, 25, 383, 14, 440, 402]"
283,283,"[712, 61, 57, 14, 22, 398, 55, 16, 17, 42, 402, 84, 713, 54, 430, 23, 383, 420]"
284,284,"[57, 55, 23, 61, 398, 17, 22, 430, 14, 402, 412, 41, 425, 82, 84, 169, 19, 42]"
285,285,"[22, 24, 14, 15, 380, 19, 376, 379, 20, 394, 0, 62, 393, 17, 26, 57, 430, 61]"
286,286,"[57, 61, 23, 84, 430, 398, 22, 420, 17, 14, 82, 388, 31, 19, 29, 86, 9, 409]"
287,287,"[57, 61, 409, 14, 22, 84, 17, 100, 82, 398, 402, 23, 411, 19, 42, 86, 440, 804]"
288,288,"[14, 23, 57, 398, 89, 84, 383, 19, 92, 382, 388, 22, 5, 30, 55, 402, 384, 395]"
289,289,"[712, 57, 61, 14, 16, 86, 22, 409, 75, 13, 82, 444, 18, 80, 394, 55, 23, 41]"
290,290,"[57, 61, 409, 398, 22, 14, 23, 17, 430, 84, 55, 402, 19, 382, 380, 9, 379, 41]"
291,291,"[89, 712, 55, 57, 14, 425, 808, 61, 804, 398, 420, 383, 88, 23, 402, 169, 382, 41]"
292,292,"[57, 84, 14, 61, 409, 22, 23, 382, 398, 17, 55, 420, 26, 25, 383, 431, 9, 169]"
293,293,"[61, 57, 380, 89, 24, 798, 169, 14, 442, 55, 384, 430, 394, 393, 420, 398, 25, 804]"
294,294,"[57, 84, 398, 22, 14, 23, 431, 430, 15, 391, 383, 382, 61, 392, 432, 26, 55, 85]"
295,295,"[57, 84, 61, 23, 409, 17, 398, 14, 383, 382, 22, 82, 430, 31, 402, 85, 26, 19]"
296,296,"[14, 57, 61, 22, 23, 17, 402, 100, 409, 398, 9, 19, 84, 382, 432, 41, 384, 425]"
297,297,"[57, 84, 61, 430, 380, 420, 15, 22, 382, 376, 398, 19, 804, 14, 5, 798, 383, 17]"
298,298,"[57, 14, 61, 84, 23, 398, 22, 19, 430, 17, 420, 388, 382, 409, 55, 440, 395, 87]"
299,299,"[14, 61, 84, 57, 398, 9, 402, 55, 23, 16, 396, 18, 22, 409, 25, 100, 19, 17]"
300,300,"[57, 398, 61, 84, 23, 14, 17, 22, 409, 19, 430, 383, 85, 402, 382, 420, 440, 29]"
301,301,"[54, 55, 14, 398, 396, 57, 420, 412, 22, 67, 41, 29, 383, 23, 17, 27, 425, 419]"
302,302,"[89, 712, 23, 84, 398, 57, 88, 41, 27, 19, 29, 25, 383, 22, 14, 54, 61, 395]"
303,303,"[57, 61, 398, 409, 84, 17, 403, 22, 430, 402, 411, 23, 16, 41, 14, 388, 19, 42]"
304,304,"[57, 61, 398, 14, 402, 23, 84, 22, 19, 16, 409, 17, 9, 430, 55, 425, 382, 420]"
305,305,"[398, 57, 61, 400, 22, 425, 84, 420, 403, 82, 14, 55, 23, 402, 396, 409, 17, 86]"
306,306,"[57, 61, 14, 84, 398, 23, 54, 425, 22, 17, 420, 388, 383, 409, 30, 82, 382, 92]"
307,307,"[55, 57, 169, 398, 61, 84, 41, 409, 54, 170, 14, 23, 382, 22, 798, 396, 82, 402]"
308,308,"[57, 84, 382, 87, 61, 383, 14, 22, 376, 5, 82, 379, 23, 432, 430, 19, 17, 798]"
309,309,"[57, 61, 420, 398, 16, 17, 14, 409, 84, 21, 41, 25, 22, 23, 434, 382, 425, 391]"
310,310,"[55, 799, 798, 157, 89, 441, 179, 800, 134, 804, 380, 135, 142, 14, 387, 148, 198, 421]"
311,311,"[57, 712, 61, 89, 398, 402, 88, 409, 386, 420, 14, 396, 23, 84, 26, 67, 24, 55]"
312,312,"[57, 14, 22, 23, 84, 19, 398, 61, 383, 5, 388, 17, 382, 409, 420, 92, 30, 379]"
313,313,"[89, 92, 88, 798, 383, 169, 41, 382, 804, 398, 812, 5, 420, 808, 799, 14, 42, 385]"
314,314,"[425, 57, 14, 61, 398, 17, 16, 22, 19, 23, 420, 84, 384, 409, 383, 382, 437, 15]"
315,315,"[23, 382, 89, 383, 403, 84, 385, 22, 5, 82, 55, 14, 92, 41, 396, 57, 441, 421]"
316,316,"[14, 61, 57, 398, 402, 409, 23, 9, 22, 17, 16, 411, 403, 42, 84, 393, 383, 41]"
317,317,"[55, 425, 89, 712, 804, 57, 798, 808, 14, 22, 384, 42, 56, 715, 383, 61, 198, 86]"
318,318,"[57, 398, 23, 14, 409, 84, 61, 55, 22, 15, 17, 402, 25, 440, 430, 383, 26, 420]"
319,319,"[57, 14, 61, 398, 409, 84, 17, 23, 22, 100, 19, 402, 425, 382, 16, 99, 82, 430]"
320,320,"[55, 57, 61, 430, 398, 440, 84, 441, 82, 382, 23, 402, 383, 42, 420, 14, 22, 425]"
321,321,"[57, 61, 14, 398, 23, 84, 22, 430, 82, 409, 383, 25, 17, 393, 431, 85, 16, 19]"
322,322,"[57, 14, 61, 23, 409, 17, 84, 398, 22, 396, 19, 382, 82, 402, 42, 395, 88, 430]"
323,323,"[55, 22, 804, 61, 169, 5, 383, 89, 14, 57, 179, 808, 382, 425, 88, 384, 146, 172]"
324,324,"[55, 89, 22, 57, 61, 23, 84, 14, 398, 82, 19, 411, 713, 425, 409, 29, 712, 402]"
325,325,"[19, 57, 14, 22, 380, 379, 376, 61, 84, 169, 17, 5, 804, 409, 430, 88, 0, 382]"
326,326,"[55, 425, 57, 84, 61, 54, 409, 430, 411, 398, 82, 23, 14, 22, 169, 5, 379, 402]"
327,327,"[57, 84, 14, 22, 409, 61, 55, 398, 23, 17, 432, 19, 382, 100, 99, 430, 440, 420]"
328,328,"[57, 61, 14, 398, 22, 84, 409, 17, 23, 430, 19, 425, 16, 9, 420, 382, 169, 431]"
329,329,"[169, 88, 383, 402, 804, 388, 382, 5, 89, 41, 798, 376, 799, 42, 420, 57, 14, 19]"
330,330,"[169, 14, 382, 798, 799, 383, 157, 420, 179, 384, 804, 146, 5, 808, 84, 149, 172, 22]"
331,331,"[100, 99, 102, 398, 57, 55, 101, 98, 84, 409, 425, 109, 61, 384, 23, 14, 54, 104]"
332,332,"[14, 398, 61, 57, 409, 22, 23, 17, 16, 55, 84, 402, 19, 82, 425, 42, 400, 382]"
333,333,"[57, 84, 398, 425, 54, 61, 23, 14, 430, 85, 22, 432, 383, 86, 41, 382, 402, 82]"
334,334,"[14, 169, 89, 84, 165, 804, 391, 432, 82, 798, 799, 55, 398, 92, 57, 402, 198, 41]"
335,335,"[57, 23, 14, 61, 398, 409, 17, 402, 22, 84, 430, 41, 9, 411, 420, 100, 383, 16]"
336,336,"[169, 170, 798, 179, 89, 171, 88, 808, 804, 23, 14, 157, 5, 61, 799, 134, 383, 55]"
337,337,"[712, 713, 57, 398, 61, 5, 383, 430, 382, 84, 23, 395, 22, 169, 29, 388, 157, 14]"
338,338,"[84, 57, 61, 23, 398, 55, 14, 88, 22, 402, 17, 0, 41, 420, 9, 89, 376, 430]"
339,339,"[14, 55, 169, 798, 171, 421, 61, 804, 420, 88, 23, 377, 57, 157, 92, 22, 399, 84]"
340,340,"[14, 57, 712, 84, 169, 382, 61, 22, 376, 398, 383, 23, 19, 388, 420, 88, 384, 82]"
341,341,"[169, 170, 382, 383, 55, 804, 5, 61, 384, 88, 379, 198, 798, 57, 420, 14, 808, 179]"
342,342,"[14, 57, 394, 409, 432, 61, 402, 43, 16, 22, 84, 430, 382, 23, 406, 17, 420, 55]"
343,343,"[57, 55, 61, 14, 383, 22, 23, 398, 382, 16, 88, 169, 409, 84, 19, 402, 89, 432]"
344,344,"[57, 61, 22, 14, 23, 55, 16, 430, 402, 398, 17, 432, 84, 394, 19, 42, 420, 41]"
345,345,"[55, 398, 402, 61, 100, 23, 42, 409, 54, 10, 22, 84, 57, 9, 16, 89, 383, 14]"
346,346,"[57, 61, 430, 84, 23, 398, 42, 88, 22, 14, 41, 420, 440, 19, 388, 15, 55, 25]"
347,347,"[57, 61, 84, 22, 14, 55, 23, 398, 409, 402, 383, 395, 82, 16, 19, 420, 29, 17]"
348,348,"[55, 425, 169, 54, 798, 170, 804, 14, 171, 807, 808, 23, 89, 57, 420, 157, 396, 382]"
349,349,"[57, 61, 23, 14, 398, 17, 84, 55, 420, 54, 425, 19, 22, 82, 31, 388, 430, 383]"
350,350,"[57, 61, 84, 398, 23, 409, 382, 14, 22, 432, 19, 383, 379, 17, 402, 16, 15, 384]"
351,351,"[54, 412, 55, 67, 41, 169, 23, 438, 42, 402, 398, 420, 14, 425, 92, 57, 43, 22]"
352,352,"[55, 441, 798, 799, 89, 804, 57, 379, 808, 712, 16, 398, 23, 14, 31, 19, 41, 440]"
353,353,"[14, 57, 409, 61, 23, 17, 398, 22, 9, 84, 420, 425, 382, 402, 19, 88, 29, 379]"
354,354,"[57, 14, 398, 425, 420, 17, 0, 61, 19, 42, 22, 84, 16, 85, 169, 430, 379, 23]"
355,355,"[57, 61, 398, 22, 14, 420, 17, 55, 16, 425, 430, 86, 393, 84, 23, 379, 384, 432]"
356,356,"[14, 57, 22, 425, 23, 398, 29, 17, 382, 402, 54, 388, 395, 383, 19, 31, 798, 61]"
357,357,"[57, 61, 430, 84, 23, 22, 14, 42, 425, 398, 55, 402, 420, 382, 17, 41, 440, 19]"
358,358,"[14, 61, 57, 22, 23, 383, 398, 382, 84, 19, 384, 409, 17, 432, 9, 85, 16, 395]"
359,359,"[55, 398, 57, 84, 14, 23, 169, 420, 22, 382, 432, 31, 15, 61, 16, 54, 5, 19]"
360,360,"[57, 84, 14, 432, 17, 398, 85, 61, 22, 86, 23, 430, 420, 382, 29, 402, 383, 169]"
361,361,"[169, 798, 17, 22, 398, 41, 799, 57, 42, 14, 84, 157, 402, 409, 403, 382, 61, 425]"
362,362,"[57, 398, 14, 61, 54, 41, 383, 22, 388, 382, 384, 21, 23, 5, 42, 17, 409, 9]"
363,363,"[82, 804, 398, 61, 84, 57, 425, 55, 88, 42, 712, 409, 25, 23, 14, 41, 5, 402]"
364,364,"[61, 57, 398, 14, 23, 411, 395, 403, 22, 55, 402, 84, 409, 17, 412, 19, 9, 425]"
365,365,"[14, 57, 61, 22, 19, 17, 398, 23, 409, 84, 41, 382, 42, 420, 440, 379, 402, 383]"
366,366,"[57, 11, 398, 84, 61, 75, 440, 89, 430, 382, 14, 431, 31, 5, 420, 22, 82, 23]"
367,367,"[57, 61, 398, 23, 409, 14, 9, 84, 17, 430, 22, 41, 25, 420, 16, 19, 383, 24]"
368,368,"[14, 84, 57, 398, 22, 169, 61, 383, 89, 382, 402, 19, 17, 23, 409, 432, 88, 5]"
369,369,"[57, 61, 100, 430, 23, 14, 99, 17, 19, 22, 432, 409, 89, 398, 393, 382, 84, 383]"
370,370,"[14, 57, 61, 409, 17, 23, 398, 430, 84, 383, 425, 22, 9, 411, 384, 382, 432, 379]"
371,371,"[22, 84, 432, 14, 409, 17, 57, 420, 16, 23, 382, 440, 379, 87, 398, 383, 61, 380]"
372,372,"[57, 61, 84, 23, 22, 398, 17, 409, 430, 55, 14, 420, 19, 411, 425, 82, 388, 41]"
373,373,"[57, 61, 14, 398, 22, 430, 84, 9, 409, 432, 11, 382, 23, 394, 440, 82, 420, 17]"
374,374,"[712, 14, 22, 16, 731, 55, 714, 715, 713, 722, 724, 799, 172, 365, 169, 134, 807, 203]"
375,375,"[57, 84, 398, 383, 14, 23, 61, 22, 382, 388, 432, 412, 92, 402, 384, 54, 395, 420]"
376,376,"[14, 57, 23, 84, 22, 409, 16, 9, 398, 395, 382, 383, 61, 10, 11, 425, 29, 169]"
377,377,"[433, 434, 57, 398, 84, 61, 23, 22, 435, 55, 85, 430, 17, 92, 0, 436, 14, 409]"
378,378,"[57, 61, 84, 23, 14, 22, 89, 25, 440, 82, 41, 712, 42, 17, 402, 430, 398, 382]"
379,379,"[57, 84, 398, 14, 23, 55, 17, 22, 430, 61, 82, 382, 19, 420, 383, 396, 25, 24]"
380,380,"[41, 57, 23, 55, 61, 398, 14, 402, 425, 22, 42, 84, 17, 409, 430, 9, 54, 169]"
381,381,"[55, 57, 61, 23, 14, 430, 169, 420, 21, 398, 41, 9, 62, 421, 170, 22, 383, 92]"
382,382,"[61, 14, 57, 23, 425, 22, 420, 421, 430, 396, 398, 31, 82, 84, 55, 0, 19, 382]"
383,383,"[22, 383, 61, 23, 382, 57, 420, 384, 398, 14, 5, 169, 409, 430, 88, 419, 388, 84]"
384,384,"[382, 57, 14, 84, 19, 383, 425, 41, 61, 17, 395, 22, 420, 379, 432, 376, 89, 82]"
385,385,"[5, 54, 388, 425, 23, 92, 57, 376, 383, 412, 420, 14, 61, 21, 379, 55, 409, 84]"
386,386,"[89, 14, 41, 376, 248, 88, 55, 61, 42, 24, 171, 804, 170, 398, 15, 5, 21, 169]"
387,387,"[57, 61, 398, 22, 17, 420, 14, 27, 409, 84, 88, 395, 388, 23, 169, 430, 432, 54]"
388,388,"[57, 23, 61, 409, 14, 402, 398, 22, 17, 420, 84, 383, 41, 430, 42, 9, 169, 55]"
389,389,"[61, 55, 57, 84, 398, 14, 17, 23, 169, 402, 409, 22, 430, 383, 382, 396, 16, 85]"
390,390,"[57, 398, 84, 14, 61, 430, 23, 88, 22, 425, 396, 443, 431, 420, 41, 85, 383, 382]"
391,391,"[84, 14, 57, 22, 409, 23, 61, 382, 17, 82, 440, 19, 398, 5, 383, 402, 384, 16]"
392,392,"[57, 61, 29, 14, 84, 22, 23, 409, 398, 420, 17, 395, 402, 396, 41, 82, 21, 425]"
393,393,"[23, 55, 420, 421, 432, 14, 17, 440, 19, 379, 57, 54, 383, 382, 5, 84, 88, 376]"
394,394,"[57, 82, 61, 84, 14, 440, 23, 87, 17, 430, 398, 420, 382, 409, 169, 54, 19, 22]"
395,395,"[57, 61, 398, 84, 14, 409, 22, 17, 19, 383, 23, 430, 382, 379, 15, 82, 384, 100]"
396,396,"[398, 57, 61, 23, 14, 17, 84, 420, 409, 396, 411, 22, 169, 383, 26, 42, 19, 62]"
397,397,"[14, 23, 398, 57, 19, 84, 383, 17, 29, 15, 382, 169, 22, 9, 61, 379, 5, 55]"
398,398,"[22, 23, 0, 798, 14, 19, 17, 15, 398, 61, 84, 396, 16, 9, 57, 400, 402, 21]"
399,399,"[57, 61, 22, 430, 23, 14, 384, 84, 398, 25, 16, 17, 55, 402, 396, 24, 19, 5]"
400,400,"[55, 57, 61, 23, 430, 84, 22, 398, 409, 17, 14, 54, 440, 425, 712, 420, 169, 88]"
401,401,"[82, 57, 84, 19, 89, 14, 15, 55, 383, 61, 17, 23, 382, 22, 380, 85, 88, 409]"
402,402,"[57, 61, 398, 23, 14, 19, 89, 22, 383, 88, 798, 382, 430, 420, 92, 17, 412, 84]"
403,403,"[54, 14, 22, 57, 55, 9, 202, 412, 20, 61, 398, 712, 397, 84, 169, 400, 807, 56]"
404,404,"[57, 61, 14, 398, 409, 22, 17, 23, 430, 9, 16, 383, 432, 382, 395, 84, 19, 102]"
405,405,"[14, 88, 23, 19, 89, 17, 0, 41, 409, 379, 402, 398, 61, 380, 57, 42, 382, 440]"
406,406,"[425, 412, 54, 426, 21, 55, 42, 41, 398, 14, 61, 402, 408, 413, 57, 89, 67, 56]"
407,407,"[57, 398, 17, 437, 41, 61, 14, 22, 412, 395, 29, 54, 425, 19, 21, 84, 55, 420]"
408,408,"[55, 61, 398, 57, 104, 383, 23, 432, 169, 430, 88, 382, 14, 19, 22, 100, 92, 170]"
409,409,"[384, 383, 169, 402, 57, 14, 61, 42, 17, 382, 41, 412, 398, 23, 420, 430, 432, 62]"
410,410,"[14, 57, 61, 17, 41, 23, 19, 22, 84, 42, 409, 9, 430, 398, 384, 382, 55, 379]"
411,411,"[42, 55, 798, 0, 41, 61, 84, 799, 89, 15, 57, 400, 425, 203, 198, 398, 82, 88]"
412,412,"[425, 55, 400, 14, 398, 57, 84, 21, 82, 41, 67, 54, 61, 5, 334, 88, 31, 420]"
413,413,"[57, 84, 420, 55, 430, 23, 398, 169, 22, 61, 382, 14, 383, 0, 798, 5, 82, 388]"
414,414,"[55, 61, 88, 403, 57, 440, 398, 89, 23, 31, 248, 14, 425, 84, 30, 21, 82, 409]"
415,415,"[54, 23, 92, 383, 5, 55, 382, 384, 712, 89, 57, 420, 398, 379, 385, 61, 31, 82]"
416,416,"[54, 41, 425, 23, 42, 409, 412, 14, 88, 420, 402, 89, 382, 9, 55, 398, 27, 383]"
417,417,"[14, 22, 17, 84, 398, 23, 57, 19, 409, 29, 169, 420, 21, 382, 41, 61, 388, 402]"
418,418,"[57, 14, 84, 23, 19, 22, 17, 61, 398, 402, 382, 100, 383, 29, 15, 409, 85, 395]"
419,419,"[55, 41, 15, 14, 54, 19, 170, 57, 425, 169, 380, 23, 5, 61, 24, 42, 804, 26]"
420,420,"[57, 61, 398, 14, 22, 21, 17, 409, 425, 27, 402, 23, 19, 382, 41, 16, 400, 420]"
421,421,"[84, 55, 382, 57, 25, 61, 169, 5, 82, 403, 171, 432, 24, 420, 22, 23, 15, 398]"
422,422,"[170, 171, 100, 169, 198, 179, 382, 383, 798, 420, 203, 799, 19, 804, 55, 42, 199, 88]"
423,423,"[398, 14, 57, 61, 402, 22, 23, 42, 17, 41, 84, 409, 19, 382, 88, 420, 29, 403]"
424,424,"[55, 382, 160, 57, 169, 161, 162, 383, 420, 389, 61, 5, 14, 104, 398, 23, 54, 804]"
425,425,"[57, 22, 84, 61, 23, 432, 82, 398, 17, 420, 19, 430, 14, 15, 409, 62, 440, 55]"
426,426,"[14, 92, 383, 57, 22, 61, 89, 397, 398, 84, 169, 26, 420, 55, 376, 23, 41, 19]"
427,427,"[57, 61, 23, 398, 14, 55, 29, 84, 31, 17, 19, 409, 388, 22, 402, 42, 425, 169]"
428,428,"[22, 23, 57, 61, 409, 383, 398, 420, 14, 19, 384, 419, 382, 84, 41, 17, 9, 430]"
429,429,"[61, 57, 14, 22, 17, 382, 409, 432, 398, 84, 383, 23, 19, 5, 394, 0, 379, 402]"
430,430,"[57, 61, 22, 84, 14, 398, 430, 23, 420, 382, 17, 440, 55, 19, 409, 402, 383, 376]"
431,431,"[57, 61, 17, 398, 14, 23, 432, 409, 22, 84, 430, 16, 437, 55, 383, 384, 169, 382]"
432,432,"[14, 23, 17, 61, 29, 84, 57, 55, 395, 398, 388, 9, 19, 402, 383, 22, 92, 409]"
433,433,"[57, 61, 55, 430, 712, 23, 31, 420, 396, 24, 22, 398, 395, 82, 400, 425, 84, 14]"
434,434,"[100, 398, 99, 57, 98, 84, 61, 402, 430, 23, 55, 102, 14, 383, 403, 101, 804, 109]"
435,435,"[55, 712, 425, 57, 89, 84, 22, 420, 403, 14, 434, 5, 86, 29, 23, 646, 382, 376]"
436,436,"[14, 383, 22, 84, 57, 19, 398, 23, 425, 29, 61, 17, 402, 54, 16, 42, 388, 712]"
437,437,"[712, 61, 398, 57, 409, 23, 388, 420, 382, 713, 400, 54, 84, 89, 396, 14, 31, 41]"
438,438,"[21, 57, 14, 84, 41, 398, 61, 82, 411, 22, 17, 409, 54, 16, 382, 42, 18, 169]"
439,439,"[84, 57, 420, 14, 425, 398, 82, 41, 23, 402, 412, 92, 55, 430, 432, 54, 440, 382]"
440,440,"[55, 14, 425, 23, 402, 89, 169, 43, 41, 409, 412, 54, 198, 57, 42, 104, 17, 383]"
441,441,"[14, 84, 89, 394, 57, 169, 382, 61, 22, 409, 88, 19, 430, 804, 440, 406, 55, 432]"
442,442,"[55, 104, 169, 0, 23, 170, 57, 26, 61, 398, 14, 798, 15, 22, 100, 441, 432, 383]"
443,443,"[61, 16, 14, 398, 57, 17, 23, 22, 84, 43, 409, 402, 425, 396, 19, 432, 437, 420]"
444,444,"[57, 61, 14, 23, 398, 395, 409, 17, 16, 84, 31, 29, 22, 19, 383, 402, 430, 15]"
445,445,"[82, 55, 54, 84, 57, 23, 61, 85, 22, 169, 443, 88, 441, 409, 430, 440, 398, 87]"
446,446,"[57, 61, 84, 22, 398, 9, 376, 14, 23, 382, 169, 383, 402, 88, 19, 89, 41, 430]"
447,447,"[14, 23, 57, 22, 9, 61, 85, 409, 82, 54, 84, 169, 383, 440, 398, 19, 430, 17]"
448,448,"[82, 84, 22, 57, 23, 398, 382, 420, 14, 83, 376, 29, 61, 19, 388, 88, 425, 432]"
449,449,"[14, 383, 19, 57, 420, 23, 21, 382, 61, 398, 22, 396, 25, 5, 409, 169, 430, 425]"
450,450,"[14, 22, 19, 5, 57, 89, 376, 84, 61, 432, 384, 398, 396, 383, 379, 173, 23, 382]"
451,451,"[57, 61, 398, 425, 84, 22, 14, 41, 29, 23, 430, 54, 55, 17, 169, 9, 82, 383]"
452,452,"[55, 82, 385, 57, 22, 441, 437, 23, 169, 61, 84, 87, 15, 21, 402, 89, 31, 383]"
453,453,"[61, 57, 409, 9, 14, 398, 23, 84, 16, 22, 55, 382, 384, 420, 430, 425, 402, 17]"
454,454,"[57, 430, 84, 409, 398, 61, 14, 16, 382, 23, 432, 384, 17, 419, 22, 9, 19, 440]"
455,455,"[57, 61, 398, 425, 23, 430, 22, 55, 84, 41, 14, 29, 42, 169, 409, 395, 82, 400]"
456,456,"[57, 61, 14, 55, 398, 23, 54, 395, 22, 102, 383, 84, 425, 402, 100, 17, 19, 409]"
457,457,"[57, 61, 84, 14, 55, 23, 409, 22, 430, 402, 383, 382, 440, 9, 398, 384, 432, 17]"
