user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
176,"[712, 731, 713, 715, 383, 724, 714, 402, 23, 55, 57, 19, 88, 396, 413]",712,731,713,715,383,724,714,402,23,55,57,19,88,396,413
177,"[57, 61, 14, 22, 398, 84, 23, 17, 440, 16, 430, 19, 409, 420, 431]",57,61,14,22,398,84,23,17,440,16,430,19,409,420,431
178,"[55, 808, 202, 844, 198, 104, 169, 798, 89, 812, 57, 406, 61, 807, 170]",55,808,202,844,198,104,169,798,89,812,57,406,61,807,170
179,"[57, 14, 41, 61, 22, 432, 420, 84, 430, 55, 92, 391, 409, 23, 425]",57,14,41,61,22,432,420,84,430,55,92,391,409,23,425
180,"[57, 61, 55, 84, 22, 430, 14, 409, 398, 9, 382, 419, 384, 169, 17]",57,61,55,84,22,430,14,409,398,9,382,419,384,169,17
181,"[169, 420, 57, 61, 21, 41, 92, 432, 391, 23, 382, 14, 430, 88, 84]",169,420,57,61,21,41,92,432,391,23,382,14,430,88,84
182,"[57, 14, 420, 382, 432, 84, 380, 383, 100, 88, 61, 5, 804, 379, 19]",57,14,420,382,432,84,380,383,100,88,61,5,804,379,19
183,"[55, 54, 420, 425, 412, 42, 61, 437, 21, 67, 402, 382, 383, 41, 57]",55,54,420,425,412,42,61,437,21,67,402,382,383,41,57
184,"[57, 398, 61, 84, 430, 14, 41, 420, 55, 22, 383, 425, 169, 17, 104]",57,398,61,84,430,14,41,420,55,22,383,425,169,17,104
185,"[57, 61, 22, 383, 25, 84, 398, 384, 430, 382, 431, 82, 23, 14, 440]",57,61,22,383,25,84,398,384,430,382,431,82,23,14,440
186,"[57, 430, 396, 84, 61, 23, 55, 14, 425, 441, 398, 92, 420, 15, 22]",57,430,396,84,61,23,55,14,425,441,398,92,420,15,22
187,"[14, 398, 17, 409, 41, 402, 89, 57, 22, 61, 23, 0, 382, 5, 16]",14,398,17,409,41,402,89,57,22,61,23,0,382,5,16
188,"[55, 23, 84, 19, 409, 17, 22, 15, 398, 14, 383, 57, 54, 31, 99]",55,23,84,19,409,17,22,15,398,14,383,57,54,31,99
189,"[57, 398, 23, 61, 14, 31, 412, 9, 84, 54, 409, 383, 420, 17, 402]",57,398,23,61,14,31,412,9,84,54,409,383,420,17,402
190,"[57, 61, 14, 84, 398, 409, 382, 440, 23, 430, 383, 400, 22, 437, 27]",57,61,14,84,398,409,382,440,23,430,383,400,22,437,27
191,"[61, 57, 409, 398, 22, 16, 384, 55, 402, 84, 14, 411, 41, 67, 430]",61,57,409,398,22,16,384,55,402,84,14,411,41,67,430
192,"[55, 31, 54, 57, 425, 56, 382, 84, 88, 67, 23, 383, 420, 388, 22]",55,31,54,57,425,56,382,84,88,67,23,383,420,388,22
193,"[57, 61, 84, 23, 14, 383, 430, 388, 425, 22, 382, 398, 55, 420, 396]",57,61,84,23,14,383,430,388,425,22,382,398,55,420,396
194,"[14, 382, 61, 409, 384, 89, 383, 23, 804, 20, 169, 248, 62, 798, 55]",14,382,61,409,384,89,383,23,804,20,169,248,62,798,55
195,"[55, 104, 89, 198, 812, 57, 406, 88, 808, 61, 404, 170, 23, 798, 276]",55,104,89,198,812,57,406,88,808,61,404,170,23,798,276
196,"[61, 57, 55, 89, 398, 169, 23, 713, 383, 170, 54, 198, 402, 42, 395]",61,57,55,89,398,169,23,713,383,170,54,198,402,42,395
197,"[57, 398, 61, 84, 430, 22, 17, 14, 23, 409, 9, 42, 402, 16, 25]",57,398,61,84,430,22,17,14,23,409,9,42,402,16,25
198,"[41, 382, 420, 432, 61, 88, 409, 23, 402, 14, 42, 17, 412, 384, 57]",41,382,420,432,61,88,409,23,402,14,42,17,412,384,57
199,"[57, 61, 22, 430, 382, 16, 24, 14, 432, 41, 398, 440, 409, 17, 42]",57,61,22,430,382,16,24,14,432,41,398,440,409,17,42
200,"[169, 798, 57, 799, 14, 88, 22, 84, 23, 179, 165, 61, 420, 432, 157]",169,798,57,799,14,88,22,84,23,179,165,61,420,432,157
201,"[14, 411, 57, 409, 19, 23, 398, 383, 61, 17, 169, 432, 395, 430, 402]",14,411,57,409,19,23,398,383,61,17,169,432,395,430,402
202,"[424, 441, 89, 807, 798, 197, 109, 200, 157, 804, 383, 5, 43, 0, 88]",424,441,89,807,798,197,109,200,157,804,383,5,43,0,88
203,"[57, 14, 61, 84, 82, 398, 22, 23, 25, 430, 383, 85, 432, 26, 92]",57,14,61,84,82,398,22,23,25,430,383,85,432,26,92
204,"[57, 61, 430, 84, 14, 22, 398, 17, 9, 420, 409, 382, 432, 23, 384]",57,61,430,84,14,22,398,17,9,420,409,382,432,23,384
205,"[57, 55, 14, 430, 22, 23, 82, 61, 420, 398, 17, 409, 54, 0, 19]",57,55,14,430,22,23,82,61,420,398,17,409,54,0,19
206,"[14, 57, 23, 398, 425, 61, 54, 84, 42, 402, 396, 420, 400, 17, 41]",14,57,23,398,425,61,54,84,42,402,396,420,400,17,41
207,"[57, 409, 14, 17, 100, 23, 22, 61, 19, 16, 84, 383, 398, 411, 400]",57,409,14,17,100,23,22,61,19,16,84,383,398,411,400
208,"[55, 14, 712, 89, 425, 84, 409, 92, 169, 54, 445, 57, 9, 23, 88]",55,14,712,89,425,84,409,92,169,54,445,57,9,23,88
209,"[14, 82, 402, 22, 395, 84, 89, 29, 57, 388, 398, 23, 21, 86, 19]",14,82,402,22,395,84,89,29,57,388,398,23,21,86,19
210,"[57, 61, 14, 84, 434, 23, 383, 19, 82, 55, 398, 86, 430, 431, 432]",57,61,14,84,434,23,383,19,82,55,398,86,430,431,432
211,"[55, 57, 398, 61, 425, 402, 41, 16, 42, 54, 395, 22, 384, 14, 88]",55,57,398,61,425,402,41,16,42,54,395,22,384,14,88
212,"[57, 61, 398, 55, 22, 14, 169, 23, 84, 421, 170, 9, 430, 41, 412]",57,61,398,55,22,14,169,23,84,421,170,9,430,41,412
213,"[57, 61, 84, 398, 22, 55, 5, 169, 380, 14, 82, 87, 382, 17, 430]",57,61,84,398,22,55,5,169,380,14,82,87,382,17,430
214,"[14, 23, 409, 17, 382, 384, 57, 61, 19, 22, 84, 379, 20, 88, 383]",14,23,409,17,382,384,57,61,19,22,84,379,20,88,383
215,"[409, 55, 169, 54, 23, 14, 395, 398, 57, 41, 17, 170, 412, 425, 402]",409,55,169,54,23,14,395,398,57,41,17,170,412,425,402
216,"[31, 14, 396, 23, 57, 420, 21, 409, 55, 61, 88, 398, 89, 84, 82]",31,14,396,23,57,420,21,409,55,61,88,398,89,84,82
217,"[57, 398, 61, 84, 22, 430, 14, 55, 23, 420, 409, 432, 17, 396, 382]",57,398,61,84,22,430,14,55,23,420,409,432,17,396,382
218,"[55, 61, 425, 57, 14, 89, 405, 19, 798, 29, 395, 804, 407, 23, 170]",55,61,425,57,14,89,405,19,798,29,395,804,407,23,170
219,"[57, 61, 55, 398, 430, 23, 396, 84, 169, 42, 82, 14, 420, 22, 87]",57,61,55,398,430,23,396,84,169,42,82,14,420,22,87
220,"[57, 712, 55, 84, 22, 17, 61, 382, 14, 409, 398, 432, 9, 169, 92]",57,712,55,84,22,17,61,382,14,409,398,432,9,169,92
221,"[57, 61, 55, 17, 15, 9, 84, 22, 398, 430, 382, 26, 409, 25, 19]",57,61,55,17,15,9,84,22,398,430,382,26,409,25,19
222,"[57, 61, 89, 14, 409, 84, 82, 17, 440, 430, 169, 22, 23, 398, 16]",57,61,89,14,409,84,82,17,440,430,169,22,23,398,16
223,"[57, 55, 382, 376, 19, 22, 5, 430, 392, 379, 61, 380, 14, 23, 396]",57,55,382,376,19,22,5,430,392,379,61,380,14,23,396
224,"[14, 23, 57, 9, 398, 84, 409, 42, 41, 382, 61, 430, 88, 432, 420]",14,23,57,9,398,84,409,42,41,382,61,430,88,432,420
225,"[57, 61, 17, 398, 430, 84, 16, 55, 23, 22, 395, 14, 402, 9, 411]",57,61,17,398,430,84,16,55,23,22,395,14,402,9,411
226,"[57, 61, 55, 409, 432, 22, 14, 430, 84, 383, 17, 23, 82, 41, 420]",57,61,55,409,432,22,14,430,84,383,17,23,82,41,420
227,"[57, 61, 22, 55, 420, 14, 23, 26, 383, 432, 396, 398, 430, 17, 409]",57,61,22,55,420,14,23,26,383,432,396,398,430,17,409
228,"[55, 54, 88, 89, 425, 169, 798, 57, 420, 42, 22, 14, 383, 67, 804]",55,54,88,89,425,169,798,57,420,42,22,14,383,67,804
229,"[23, 57, 383, 84, 61, 425, 382, 22, 420, 14, 17, 388, 82, 19, 398]",23,57,383,84,61,425,382,22,420,14,17,388,82,19,398
230,"[14, 57, 61, 84, 398, 17, 382, 41, 383, 19, 409, 22, 42, 395, 384]",14,57,61,84,398,17,382,41,383,19,409,22,42,395,384
231,"[57, 432, 394, 61, 430, 84, 420, 82, 41, 87, 440, 14, 392, 441, 383]",57,432,394,61,430,84,420,82,41,87,440,14,392,441,383
232,"[57, 61, 14, 22, 84, 398, 17, 23, 432, 409, 19, 82, 402, 393, 430]",57,61,14,22,84,398,17,23,432,409,19,82,402,393,430
233,"[57, 61, 22, 169, 54, 420, 19, 84, 89, 88, 23, 17, 14, 409, 388]",57,61,22,169,54,420,19,84,89,88,23,17,14,409,388
234,"[57, 382, 5, 169, 376, 379, 104, 55, 377, 61, 383, 14, 84, 798, 812]",57,382,5,169,376,379,104,55,377,61,383,14,84,798,812
235,"[57, 61, 409, 22, 23, 17, 398, 430, 420, 15, 394, 19, 16, 169, 14]",57,61,409,22,23,17,398,430,420,15,394,19,16,169,14
236,"[22, 57, 84, 14, 55, 23, 382, 384, 383, 380, 61, 41, 402, 100, 398]",22,57,84,14,55,23,382,384,383,380,61,41,402,100,398
237,"[57, 61, 409, 430, 84, 398, 22, 23, 14, 16, 432, 382, 383, 420, 10]",57,61,409,430,84,398,22,23,14,16,432,382,383,420,10
238,"[61, 55, 57, 23, 440, 432, 22, 420, 88, 41, 430, 398, 376, 411, 31]",61,55,57,23,440,432,22,420,88,41,430,398,376,411,31
239,"[55, 57, 14, 61, 89, 22, 409, 9, 17, 23, 402, 88, 84, 383, 11]",55,57,14,61,89,22,409,9,17,23,402,88,84,383,11
240,"[61, 57, 14, 430, 9, 17, 409, 84, 23, 22, 5, 398, 10, 82, 15]",61,57,14,430,9,17,409,84,23,22,5,398,10,82,15
241,"[57, 169, 61, 55, 170, 808, 420, 798, 430, 14, 84, 165, 41, 171, 42]",57,169,61,55,170,808,420,798,430,14,84,165,41,171,42
242,"[55, 425, 23, 31, 42, 14, 41, 25, 89, 54, 169, 420, 9, 798, 403]",55,425,23,31,42,14,41,25,89,54,169,420,9,798,403
243,"[57, 383, 23, 42, 25, 382, 402, 384, 19, 55, 430, 61, 420, 17, 379]",57,383,23,42,25,382,402,384,19,55,430,61,420,17,379
244,"[57, 61, 84, 409, 430, 398, 22, 23, 17, 25, 14, 82, 420, 382, 383]",57,61,84,409,430,398,22,23,17,25,14,82,420,382,383
245,"[398, 54, 412, 42, 425, 61, 55, 67, 413, 57, 43, 31, 9, 22, 41]",398,54,412,42,425,61,55,67,413,57,43,31,9,22,41
246,"[57, 84, 14, 22, 55, 382, 440, 383, 61, 430, 23, 432, 11, 409, 17]",57,84,14,22,55,382,440,383,61,430,23,432,11,409,17
247,"[57, 14, 398, 84, 169, 383, 22, 420, 808, 17, 798, 61, 165, 198, 9]",57,14,398,84,169,383,22,420,808,17,798,61,165,198,9
248,"[57, 61, 14, 22, 382, 430, 379, 409, 84, 383, 440, 23, 11, 432, 5]",57,61,14,22,382,430,379,409,84,383,440,23,11,432,5
249,"[14, 57, 55, 380, 61, 23, 170, 15, 169, 17, 398, 16, 383, 409, 22]",14,57,55,380,61,23,170,15,169,17,398,16,383,409,22
250,"[57, 5, 382, 61, 22, 430, 16, 14, 379, 383, 19, 376, 84, 402, 88]",57,5,382,61,22,430,16,14,379,383,19,376,84,402,88
251,"[14, 61, 23, 84, 57, 22, 409, 55, 398, 383, 425, 82, 17, 382, 402]",14,61,23,84,57,22,409,55,398,383,425,82,17,382,402
252,"[54, 24, 42, 26, 88, 41, 23, 169, 402, 409, 19, 380, 89, 15, 398]",54,24,42,26,88,41,23,169,402,409,19,380,89,15,398
253,"[57, 100, 61, 398, 23, 19, 84, 14, 430, 16, 99, 17, 22, 409, 9]",57,100,61,398,23,19,84,14,430,16,99,17,22,409,9
254,"[798, 383, 382, 169, 420, 808, 804, 88, 157, 799, 812, 5, 170, 384, 19]",798,383,382,169,420,808,804,88,157,799,812,5,170,384,19
255,"[14, 61, 409, 395, 57, 398, 22, 16, 412, 84, 5, 19, 169, 425, 376]",14,61,409,395,57,398,22,16,412,84,5,19,169,425,376
256,"[100, 41, 84, 383, 14, 57, 61, 169, 398, 412, 55, 402, 382, 432, 380]",100,41,84,383,14,57,61,169,398,412,55,402,382,432,380
257,"[57, 23, 409, 14, 61, 17, 22, 398, 402, 420, 84, 425, 411, 383, 430]",57,23,409,14,61,17,22,398,402,420,84,425,411,383,430
258,"[412, 55, 429, 398, 54, 402, 14, 198, 153, 425, 420, 57, 41, 89, 169]",412,55,429,398,54,402,14,198,153,425,420,57,41,89,169
259,"[398, 61, 41, 57, 14, 402, 400, 42, 89, 412, 54, 23, 409, 22, 55]",398,61,41,57,14,402,400,42,89,412,54,23,409,22,55
260,"[55, 57, 398, 61, 14, 23, 17, 22, 16, 409, 19, 15, 84, 403, 430]",55,57,398,61,14,23,17,22,16,409,19,15,84,403,430
261,"[57, 14, 61, 17, 712, 22, 398, 380, 82, 403, 713, 84, 382, 430, 86]",57,14,61,17,712,22,398,380,82,403,713,84,382,430,86
262,"[86, 84, 435, 57, 403, 430, 17, 712, 383, 382, 61, 22, 437, 85, 14]",86,84,435,57,403,430,17,712,383,382,61,22,437,85,14
263,"[57, 84, 22, 61, 17, 430, 14, 382, 398, 23, 19, 383, 89, 169, 384]",57,84,22,61,17,430,14,382,398,23,19,383,89,169,384
264,"[57, 61, 55, 425, 17, 14, 383, 398, 84, 22, 169, 402, 395, 42, 804]",57,61,55,425,17,14,383,398,84,22,169,402,395,42,804
265,"[57, 14, 23, 383, 84, 61, 402, 22, 169, 398, 42, 382, 420, 82, 384]",57,14,23,383,84,61,402,22,169,398,42,382,420,82,384
266,"[425, 41, 61, 420, 712, 42, 57, 14, 398, 31, 29, 22, 55, 395, 396]",425,41,61,420,712,42,57,14,398,31,29,22,55,395,396
267,"[57, 14, 17, 398, 61, 22, 23, 409, 402, 29, 84, 712, 437, 388, 430]",57,14,17,398,61,22,23,409,402,29,84,712,437,388,430
268,"[14, 57, 409, 61, 17, 23, 398, 84, 22, 9, 19, 29, 82, 402, 16]",14,57,409,61,17,23,398,84,22,9,19,29,82,402,16
269,"[57, 14, 61, 23, 409, 84, 430, 9, 19, 25, 22, 402, 398, 411, 437]",57,14,61,23,409,84,430,9,19,25,22,402,398,411,437
270,"[57, 61, 398, 21, 17, 14, 409, 23, 394, 395, 84, 29, 5, 430, 420]",57,61,398,21,17,14,409,23,394,395,84,29,5,430,420
271,"[57, 398, 430, 61, 22, 55, 84, 17, 23, 14, 409, 5, 383, 376, 420]",57,398,430,61,22,55,84,17,23,14,409,5,383,376,420
272,"[57, 22, 84, 398, 420, 383, 19, 169, 23, 432, 61, 55, 17, 430, 85]",57,22,84,398,420,383,19,169,23,432,61,55,17,430,85
273,"[57, 398, 61, 14, 712, 430, 84, 23, 409, 17, 41, 16, 384, 380, 22]",57,398,61,14,712,430,84,23,409,17,41,16,384,380,22
274,"[712, 713, 441, 25, 87, 253, 715, 15, 0, 442, 398, 169, 22, 89, 14]",712,713,441,25,87,253,715,15,0,442,398,169,22,89,14
275,"[57, 804, 712, 14, 808, 799, 17, 169, 22, 398, 798, 61, 409, 19, 5]",57,804,712,14,808,799,17,169,22,398,798,61,409,19,5
276,"[61, 57, 55, 398, 84, 169, 14, 22, 396, 41, 23, 420, 402, 382, 170]",61,57,55,398,84,169,14,22,396,41,23,420,402,382,170
277,"[82, 169, 434, 23, 57, 409, 89, 42, 15, 440, 380, 41, 403, 25, 61]",82,169,434,23,57,409,89,42,15,440,380,41,403,25,61
278,"[14, 61, 57, 15, 22, 398, 84, 24, 17, 380, 19, 9, 409, 26, 402]",14,61,57,15,22,398,84,24,17,380,19,9,409,26,402
279,"[398, 84, 57, 14, 409, 712, 17, 23, 430, 432, 437, 22, 383, 395, 92]",398,84,57,14,409,712,17,23,430,432,437,22,383,395,92
280,"[57, 15, 19, 383, 22, 376, 61, 380, 14, 382, 23, 17, 398, 379, 26]",57,15,19,383,22,376,61,380,14,382,23,17,398,379,26
281,"[14, 23, 57, 100, 22, 16, 61, 409, 17, 102, 84, 19, 383, 398, 382]",14,23,57,100,22,16,61,409,17,102,84,19,383,398,382
282,"[57, 398, 61, 89, 430, 55, 382, 84, 23, 169, 22, 420, 19, 14, 394]",57,398,61,89,430,55,382,84,23,169,22,420,19,14,394
283,"[712, 61, 55, 14, 57, 54, 22, 398, 17, 41, 403, 84, 409, 42, 713]",712,61,55,14,57,54,22,398,17,41,403,84,409,42,713
284,"[57, 61, 23, 22, 17, 398, 55, 14, 412, 430, 82, 41, 169, 425, 402]",57,61,23,22,17,398,55,14,412,430,82,41,169,425,402
285,"[22, 14, 15, 376, 24, 19, 394, 20, 379, 380, 57, 393, 17, 430, 62]",22,14,15,376,24,19,394,20,379,380,57,393,17,430,62
286,"[57, 61, 23, 84, 420, 430, 22, 398, 29, 17, 82, 31, 383, 30, 440]",57,61,23,84,420,430,22,398,29,17,82,31,383,30,440
287,"[57, 61, 84, 17, 409, 14, 398, 23, 22, 19, 86, 100, 440, 82, 402]",57,61,84,17,409,14,398,23,22,19,86,100,440,82,402
288,"[14, 23, 383, 57, 398, 19, 395, 84, 402, 92, 89, 388, 382, 54, 55]",14,23,383,57,398,19,395,84,402,92,89,388,382,54,55
289,"[712, 14, 57, 61, 409, 16, 82, 17, 22, 86, 13, 18, 75, 444, 80]",712,14,57,61,409,16,82,17,22,86,13,18,75,444,80
290,"[57, 409, 61, 14, 398, 22, 17, 55, 430, 23, 379, 19, 84, 382, 169]",57,409,61,14,398,22,17,55,430,23,379,19,84,382,169
291,"[89, 420, 398, 41, 14, 712, 383, 29, 23, 425, 402, 55, 84, 57, 382]",89,420,398,41,14,712,383,29,23,425,402,55,84,57,382
292,"[14, 57, 409, 84, 23, 61, 382, 26, 398, 420, 22, 25, 17, 16, 431]",14,57,409,84,23,61,382,26,398,420,22,25,17,16,431
293,"[57, 61, 169, 89, 394, 798, 384, 24, 380, 430, 442, 382, 22, 14, 383]",57,61,169,89,394,798,384,24,380,430,442,382,22,14,383
294,"[57, 84, 14, 22, 398, 431, 23, 382, 391, 383, 392, 15, 430, 395, 432]",57,84,14,22,398,431,23,382,391,383,392,15,430,395,432
295,"[57, 23, 84, 409, 17, 14, 61, 383, 398, 382, 19, 22, 169, 26, 402]",57,23,84,409,17,14,61,383,398,382,19,22,169,26,402
296,"[14, 57, 22, 23, 61, 17, 100, 432, 409, 398, 425, 9, 402, 16, 382]",14,57,22,23,61,17,100,432,409,398,425,9,402,16,382
297,"[57, 84, 61, 398, 430, 15, 22, 26, 420, 14, 25, 380, 376, 23, 17]",57,84,61,398,430,15,22,26,420,14,25,380,376,23,17
298,"[14, 57, 84, 61, 23, 398, 22, 17, 19, 395, 420, 16, 382, 55, 388]",14,57,84,61,23,398,22,17,19,395,420,16,382,55,388
299,"[84, 14, 61, 57, 9, 55, 398, 402, 396, 82, 18, 23, 22, 409, 16]",84,14,61,57,9,55,398,402,396,82,18,23,22,409,16
300,"[57, 84, 398, 61, 23, 17, 22, 430, 14, 409, 19, 420, 383, 402, 85]",57,84,398,61,23,17,22,430,14,409,19,420,383,402,85
301,"[54, 55, 14, 398, 67, 412, 420, 22, 396, 29, 41, 57, 419, 27, 425]",54,55,14,398,67,412,420,22,396,29,41,57,419,27,425
302,"[89, 712, 27, 88, 398, 84, 798, 23, 57, 61, 22, 409, 29, 14, 25]",89,712,27,88,398,84,798,23,57,61,22,409,29,14,25
303,"[57, 61, 398, 403, 409, 84, 400, 22, 402, 388, 23, 430, 17, 41, 19]",57,61,398,403,409,84,400,22,402,388,23,430,17,41,19
304,"[61, 57, 398, 9, 14, 402, 19, 22, 409, 84, 430, 16, 55, 23, 17]",61,57,398,9,14,402,19,22,409,84,430,16,55,23,17
305,"[57, 61, 398, 22, 425, 84, 82, 420, 14, 409, 55, 17, 382, 403, 88]",57,61,398,22,425,84,82,420,14,409,55,17,382,403,88
306,"[57, 14, 61, 84, 398, 425, 54, 17, 383, 420, 92, 384, 23, 409, 382]",57,14,61,84,398,425,54,17,383,420,92,384,23,409,382
307,"[409, 55, 169, 398, 84, 57, 89, 61, 14, 170, 41, 798, 17, 82, 430]",409,55,169,398,84,57,89,61,14,170,41,798,17,82,430
308,"[57, 84, 382, 376, 87, 5, 379, 383, 61, 14, 420, 19, 798, 712, 380]",57,84,382,376,87,5,379,383,61,14,420,19,798,712,380
309,"[57, 61, 16, 420, 398, 14, 17, 25, 21, 409, 41, 22, 430, 434, 5]",57,61,16,420,398,14,17,25,21,409,41,22,430,434,5
310,"[55, 157, 799, 798, 89, 142, 800, 804, 134, 135, 808, 421, 380, 148, 387]",55,157,799,798,89,142,800,804,134,135,808,421,380,148,387
311,"[57, 398, 61, 409, 712, 396, 89, 26, 386, 88, 402, 420, 14, 67, 22]",57,398,61,409,712,396,89,26,386,88,402,420,14,67,22
312,"[57, 14, 22, 5, 383, 84, 61, 382, 23, 398, 19, 388, 17, 804, 409]",57,14,22,5,383,84,61,382,23,398,19,388,17,804,409
313,"[92, 89, 383, 88, 382, 169, 798, 5, 41, 804, 420, 57, 440, 377, 398]",92,89,383,88,382,169,798,5,41,804,420,57,440,377,398
314,"[57, 61, 16, 14, 425, 17, 398, 22, 19, 420, 23, 430, 395, 15, 84]",57,61,16,14,425,17,398,22,19,420,23,430,395,15,84
315,"[23, 89, 403, 382, 385, 92, 383, 14, 387, 441, 57, 173, 396, 61, 88]",23,89,403,382,385,92,383,14,387,441,57,173,396,61,88
316,"[14, 57, 61, 402, 398, 16, 23, 409, 403, 22, 42, 9, 17, 41, 425]",14,57,61,402,398,16,23,409,403,22,42,9,17,41,425
317,"[55, 425, 22, 89, 395, 14, 61, 23, 57, 420, 29, 56, 391, 398, 54]",55,425,22,89,395,14,61,23,57,420,29,56,391,398,54
318,"[57, 398, 409, 14, 84, 55, 402, 17, 15, 23, 22, 440, 25, 61, 420]",57,398,409,14,84,55,402,17,15,23,22,440,25,61,420
319,"[57, 61, 23, 398, 14, 17, 409, 84, 22, 19, 100, 402, 382, 420, 102]",57,61,23,398,14,17,409,84,22,19,100,402,382,420,102
320,"[55, 57, 440, 61, 430, 441, 383, 42, 382, 14, 398, 402, 380, 84, 41]",55,57,440,61,430,441,383,42,382,14,398,402,380,84,41
321,"[57, 61, 14, 23, 409, 398, 84, 383, 393, 17, 22, 430, 82, 16, 25]",57,61,14,23,409,398,84,383,393,17,22,430,82,16,25
322,"[14, 57, 23, 61, 409, 17, 398, 84, 22, 382, 55, 396, 19, 82, 88]",14,57,23,61,409,17,398,84,22,382,55,396,19,82,88
323,"[55, 22, 61, 89, 383, 169, 14, 5, 804, 382, 57, 432, 420, 88, 384]",55,22,61,89,383,169,14,5,804,382,57,432,420,88,384
324,"[398, 57, 61, 55, 22, 42, 54, 425, 23, 89, 396, 84, 9, 430, 409]",398,57,61,55,22,42,54,425,23,89,396,84,9,430,409
325,"[19, 14, 379, 376, 17, 169, 57, 380, 84, 798, 409, 61, 22, 157, 432]",19,14,379,376,17,169,57,380,84,798,409,61,22,157,432
326,"[55, 57, 84, 425, 61, 398, 22, 430, 409, 420, 54, 23, 82, 31, 17]",55,57,84,425,61,398,22,430,409,420,54,23,82,31,17
327,"[57, 14, 398, 84, 22, 55, 61, 23, 409, 430, 19, 17, 99, 100, 382]",57,14,398,84,22,55,61,23,409,430,19,17,99,100,382
328,"[57, 61, 398, 84, 14, 23, 22, 409, 430, 17, 19, 382, 169, 420, 425]",57,61,398,84,14,23,22,409,430,17,19,382,169,420,425
329,"[169, 383, 804, 798, 5, 420, 388, 382, 799, 387, 42, 134, 421, 88, 376]",169,383,804,798,5,420,388,382,799,387,42,134,421,88,376
330,"[169, 14, 382, 799, 798, 384, 84, 383, 57, 157, 22, 179, 61, 380, 23]",169,14,382,799,798,384,84,383,57,157,22,179,61,380,23
331,"[100, 99, 102, 55, 41, 109, 57, 98, 398, 84, 23, 42, 14, 101, 54]",100,99,102,55,41,109,57,98,398,84,23,42,14,101,54
332,"[14, 398, 23, 22, 409, 57, 84, 16, 61, 55, 402, 19, 17, 400, 10]",14,398,23,22,409,57,84,16,61,55,402,19,17,400,10
333,"[57, 84, 425, 61, 398, 23, 54, 432, 85, 14, 86, 430, 22, 92, 420]",57,84,425,61,398,23,54,432,85,14,86,430,22,92,420
334,"[14, 169, 89, 165, 804, 172, 248, 391, 84, 82, 799, 55, 171, 412, 402]",14,169,89,165,804,172,248,391,84,82,799,55,171,412,402
335,"[57, 14, 23, 17, 398, 61, 22, 402, 409, 84, 411, 430, 41, 400, 9]",57,14,23,17,398,61,22,402,409,84,411,430,41,400,9
336,"[170, 61, 169, 798, 89, 88, 179, 398, 23, 57, 14, 420, 26, 804, 409]",170,61,169,798,89,88,179,398,23,57,14,420,26,804,409
337,"[712, 713, 14, 57, 61, 169, 430, 157, 798, 804, 398, 5, 376, 402, 29]",712,713,14,57,61,169,430,157,798,804,398,5,376,402,29
338,"[57, 23, 55, 84, 61, 0, 89, 88, 430, 398, 22, 420, 5, 382, 82]",57,23,55,84,61,0,89,88,430,398,22,420,5,382,82
339,"[55, 169, 420, 61, 421, 14, 798, 171, 804, 88, 170, 157, 808, 89, 418]",55,169,420,61,421,14,798,171,804,88,170,157,808,89,418
340,"[57, 14, 169, 382, 383, 376, 420, 61, 84, 22, 425, 384, 19, 398, 23]",57,14,169,382,383,376,420,61,84,22,425,384,19,398,23
341,"[169, 55, 5, 170, 382, 804, 383, 384, 379, 61, 88, 798, 57, 15, 198]",169,55,5,170,382,804,383,384,379,61,88,798,57,15,198
342,"[57, 14, 394, 16, 409, 61, 402, 432, 43, 406, 17, 23, 398, 22, 430]",57,14,394,16,409,61,402,432,43,406,17,23,398,22,430
343,"[57, 382, 383, 169, 55, 402, 22, 420, 14, 398, 16, 88, 23, 84, 61]",57,382,383,169,55,402,22,420,14,398,16,88,23,84,61
344,"[57, 14, 61, 22, 84, 55, 23, 16, 382, 383, 402, 17, 432, 430, 398]",57,14,61,22,84,55,23,16,382,383,402,17,432,430,398
345,"[55, 402, 398, 54, 409, 10, 9, 23, 61, 42, 432, 411, 22, 57, 100]",55,402,398,54,409,10,9,23,61,42,432,411,22,57,100
346,"[57, 23, 430, 61, 84, 88, 398, 25, 42, 41, 55, 383, 19, 31, 14]",57,23,430,61,84,88,398,25,42,41,55,383,19,31,14
347,"[57, 84, 14, 22, 23, 61, 398, 55, 409, 16, 402, 29, 17, 82, 382]",57,84,14,22,23,61,398,55,409,16,402,29,17,82,382
348,"[55, 425, 169, 54, 798, 170, 14, 171, 804, 808, 807, 383, 803, 31, 382]",55,425,169,54,798,170,14,171,804,808,807,383,803,31,382
349,"[57, 61, 14, 23, 84, 17, 398, 22, 409, 430, 425, 16, 420, 19, 55]",57,61,14,23,84,17,398,22,409,430,425,16,420,19,55
350,"[57, 61, 84, 409, 398, 382, 23, 14, 383, 432, 22, 19, 379, 17, 92]",57,61,84,409,398,382,23,14,383,432,22,19,379,17,92
351,"[412, 57, 169, 23, 61, 55, 84, 54, 22, 67, 383, 14, 92, 398, 42]",412,57,169,23,61,55,84,54,22,67,383,14,92,398,42
